observation_label,StatementsCount,LocationsCount,OrganizationsCount,PercentagesCount,PersonsCount,CharacterCount,WordsCount,DigitsCount,FirstPersonSingularPronounsCount,FirstPersonPluralPronounsCount,FirstPersonPronounsCount,SecondPersonSingularPronounsCount,SecondersonPluralPronounsCount,SecondersonPronounsCount,ThirdPersonSingularPronounsCount,ThirdPersonPluralPronounsCount,SecondersonPronounsCount.1,PossessivePronounsCount,PunctuationsCount,POS_CC,POS_CD,POS_DT,POS_EX,POS_FW,POS_IN,POS_JJ,POS_JJR,POS_JJS,POS_LS,POS_MD,POS_NN,POS_NNS,POS_NNP,POS_NNPS,POS_PDT,POS_POS,POS_PRP,POS_PRP_,POS_RB,POS_RBR,POS_RBS,POS_RP,POS_SYM,POS_TO,POS_UH,POS_VB,POS_VBD,POS_VBG,POS_VBN,POS_VBP,POS_VBZ,POS_WDT,POS_WP,POS_WP_,POS_WRB,NumbersCount,SyllablesCount,ComplexWordsCount,MeasurementsCount,SymbolsCount,WrongWordsCount,SMOGReadabilityIndex,SMOGReadability,GunningFogIndex,FleschReadabilityIndex,FleschKincaidReadabilityIndex,ColemanLiauIndex,AutomatedReadabilityIndex,AdditionTransitionWordsCount,IntroductionTransitionWordsCount,ReferenceTransitionWordsCount,SimilarityTransitionWordsCount,IdentificationTransitionWordsCount,ClarificationTransitionWordsCount,AdditiveTransitionWordsCount,ConflictTransitionWordsCount,EmphasisTransitionWordsCount,ConcessionTransitionWordsCount,DismissalTransitionWordsCount,ReplacementTransitionWordsCount,AdversativeTransitionWordsCount,CausalAndReasonTransitionWordsCount,ConditionTransitionWordsCount,EffectAndResultTransitionWordsCount,PurposeTransitionWordsCount,ConsequenceTransitionWordsCount,CausalTransitionWordsCount,NumericalTransitionWordsCount,ContinuationTransitionWordsCount,ConclusionTransitionWordsCount,DigressionTransitionWordsCount,ResumptionTransitionWordsCount,SummationTransitionWordsCount,SequentialTransitionWordsCount,AvarageWrodsLength,AvarageStatementsLength,AvarageSyllablesCount,AdditiveTransitionWordsToWrodsPCT,AdversativeTransitionWordsToWrodsPCT,CausalTransitionWordsToWrodsPCT,SequentialTransitionWordsToWrodsPCT,WrongWordsToTotalWrodsPCT
deception,3,0,0,0,0,305,80,0,1,0,1,0,0,1,1,0,1,0,7,1,1,10,0,0,9,5,0,0,0,0,16,5,0,0,0,0,4,1,4,0,0,0,0,1,0,1,4,1,3,1,1,0,2,0,0,0,101,9,0,7,10,11.698,11.216,11.6,67.007,8.261,8.864,7.842,2,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,3.8125,26.66666667,1.2625,3.75,0,2.5,0,12.5
deception,8,0,0,0,0,442,125,1,1,8,9,0,0,9,1,8,9,3,13,7,1,10,0,0,11,7,1,0,0,0,17,6,0,0,0,0,8,3,5,1,0,0,0,2,0,5,18,0,0,0,0,0,1,0,1,1,145,12,0,13,14,10.126,9.708,9.2,74.67,6.043,7.476,5.219,2,1,0,0,0,0,3,1,0,0,0,0,1,2,1,1,1,0,4,0,0,0,0,0,1,1,3.536,15.625,1.16,2.4,0.8,3.2,0.8,11.2
deception,10,0,0,0,0,853,227,0,4,0,4,0,0,4,4,0,4,4,17,6,2,22,0,3,21,16,0,1,0,2,34,7,0,0,0,1,13,4,11,0,0,2,0,8,0,10,24,4,4,0,0,0,2,0,3,0,291,19,0,16,22,10.317,9.892,10,66.291,8.133,8.447,7.051,3,2,1,0,0,0,6,1,0,1,0,0,2,2,0,1,1,0,3,1,0,0,0,0,1,2,3.757709251,22.7,1.281938326,2.643171806,0.881057269,1.321585903,0.881057269,9.691629956
deception,9,0,0,0,0,923,240,2,1,16,17,0,0,17,1,16,17,5,19,8,4,22,0,0,28,7,2,0,0,3,35,9,0,0,0,0,14,5,15,0,0,0,0,8,0,14,19,2,10,1,2,1,2,0,1,1,305,26,0,20,24,12.839,12.309,14,60.28,10.648,9.088,10.938,3,1,0,0,1,1,5,2,0,0,0,1,3,2,1,1,1,0,4,0,0,0,0,0,1,1,3.845833333,26.66666667,1.270833333,2.083333333,1.25,1.666666667,0.416666667,10
deception,7,0,0,0,0,462,124,0,2,6,8,0,0,8,2,6,8,1,8,4,0,15,1,0,16,8,0,0,0,0,21,2,0,0,0,0,7,1,6,0,0,0,0,2,0,2,13,1,7,0,0,0,0,0,3,0,151,12,0,8,13,10.609,10.171,10.4,72.892,6.925,8.396,6.433,3,1,0,0,0,0,4,1,0,0,0,0,1,2,1,1,1,0,4,1,0,0,0,0,1,2,3.725806452,17.71428571,1.217741935,3.225806452,0.806451613,3.225806452,1.612903226,10.48387097
deception,7,0,0,0,0,519,136,6,4,2,6,0,0,6,4,2,6,6,9,5,2,14,0,0,14,8,0,0,0,1,24,5,0,0,0,0,7,7,6,0,0,0,0,3,0,7,11,2,0,2,1,0,0,0,1,1,169,13,0,9,13,10.411,9.982,9.6,71.591,6.969,7.888,6.549,2,1,0,0,0,0,3,1,0,1,0,0,2,2,1,0,0,0,3,0,2,0,0,0,0,2,3.816176471,19.42857143,1.242647059,2.205882353,1.470588235,2.205882353,1.470588235,9.558823529
deception,10,0,0,0,0,537,169,0,3,9,12,0,0,12,3,9,12,4,15,7,1,20,0,0,12,9,0,0,0,3,28,6,0,0,1,0,10,5,17,0,0,0,0,3,0,3,13,0,1,1,3,0,0,0,1,0,177,6,0,15,22,7.554,7.243,7.2,86.324,4.722,4.632,3.558,4,1,0,0,0,0,5,1,0,0,0,0,1,1,1,1,1,0,3,0,0,0,0,0,2,2,3.177514793,16.9,1.047337278,2.958579882,0.591715976,1.775147929,1.183431953,13.01775148
deception,11,0,0,0,0,898,250,9,1,14,15,0,0,15,1,14,15,7,23,8,4,28,1,0,28,13,0,2,0,6,42,1,0,0,0,0,14,7,20,0,0,0,0,5,0,11,15,2,4,0,2,1,0,0,0,1,300,20,0,25,33,10.504,10.071,10.4,70.603,7.863,7.801,7.201,2,1,0,0,0,0,3,1,0,2,0,1,4,3,1,2,1,0,6,2,0,0,0,0,3,4,3.592,22.72727273,1.2,1.2,1.6,2.4,1.6,13.2
deception,13,0,0,0,0,825,241,5,4,0,4,2,2,4,4,0,4,3,29,9,4,23,0,2,15,13,1,0,0,5,41,6,0,0,0,0,14,3,14,0,0,0,0,5,0,10,19,3,6,3,0,2,0,0,0,1,278,21,0,34,35,10.39,9.961,10,72.594,6.918,7.742,5.81,5,2,0,0,0,0,7,1,0,0,0,0,1,2,0,1,1,0,3,0,0,0,0,0,1,1,3.423236515,18.53846154,1.153526971,2.904564315,0.414937759,1.244813278,0.414937759,14.52282158
deception,5,0,0,0,0,261,69,0,2,2,4,1,1,4,2,2,4,2,7,1,0,6,1,0,8,5,0,0,0,1,12,2,0,0,0,0,6,2,2,0,0,0,0,1,0,1,6,0,2,0,0,0,0,0,1,0,82,6,0,7,8,8.842,8.477,7.6,75.487,5.09,8.17,4.887,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,3.782608696,13.8,1.188405797,2.898550725,0,4.347826087,0,11.5942029
deception,1,0,0,0,0,156,40,0,1,0,1,0,0,1,1,0,1,0,4,0,0,5,0,0,3,3,0,0,0,0,9,1,0,0,0,0,1,0,3,0,0,0,0,2,0,2,1,0,2,0,3,0,0,0,0,0,54,5,0,4,6,15.903,15.247,19.6,40.784,16.266,10.453,17.063,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,3.9,40,1.35,5,0,5,2.5,15
deception,7,0,0,0,0,627,151,0,2,10,12,0,0,12,2,10,12,4,11,4,3,11,2,0,17,11,0,0,0,0,22,5,0,0,0,0,11,5,10,0,0,0,0,4,0,3,16,3,2,0,0,1,1,0,2,0,206,21,0,11,14,13.024,12.487,13.6,56.515,10.097,10.967,10.274,2,1,0,0,0,0,3,2,0,1,0,0,3,2,1,1,1,1,5,2,1,0,0,0,3,6,4.152317881,21.57142857,1.364238411,1.986754967,1.986754967,3.311258278,3.973509934,9.271523179
deception,9,0,0,0,0,741,194,0,0,0,0,0,0,0,0,0,0,7,21,8,0,14,0,2,18,11,0,1,0,3,35,3,0,0,0,0,9,7,13,0,0,0,0,4,0,5,14,3,5,3,2,0,2,0,2,0,247,21,0,21,28,11.408,10.937,11.6,60.703,8.792,10.309,8.298,2,1,0,0,0,0,3,2,0,1,0,0,3,2,1,1,1,0,4,0,0,0,0,0,1,1,3.819587629,21.55555556,1.273195876,1.546391753,1.546391753,2.06185567,0.515463918,14.43298969
deception,12,0,0,0,0,656,175,0,0,0,0,0,0,0,0,0,0,2,20,6,2,20,0,1,14,10,3,0,0,5,30,6,0,0,0,0,8,1,7,0,0,0,0,2,0,7,11,2,5,1,2,0,0,0,0,0,209,20,0,20,27,10.504,10.071,10,68.698,6.576,9.799,6.473,3,1,0,0,0,0,4,2,0,1,0,0,3,3,2,3,2,0,9,0,0,0,0,0,1,1,3.748571429,14.58333333,1.194285714,2.285714286,1.714285714,5.142857143,0.571428571,15.42857143
deception,9,0,0,0,0,587,159,1,5,0,5,1,1,5,5,0,5,1,16,5,1,14,0,0,21,10,0,0,0,1,29,3,1,0,0,0,7,2,9,0,0,0,0,2,0,5,11,1,6,0,4,2,0,0,0,1,197,19,0,16,21,11.43,10.958,11.2,67.348,7.564,8.002,6.647,3,2,0,0,0,0,5,2,0,0,0,0,2,2,1,1,1,0,4,1,0,0,0,0,1,2,3.691823899,17.66666667,1.238993711,3.144654088,1.257861635,2.51572327,1.257861635,13.20754717
deception,2,0,0,0,0,143,43,0,0,0,0,0,0,0,0,0,0,1,5,3,0,5,0,0,4,4,0,0,0,1,7,1,0,0,0,0,1,1,2,0,0,0,0,0,0,2,3,1,0,0,1,0,0,0,0,0,48,1,0,5,7,6.427,6.162,5.6,81.855,4.823,5.596,3.279,2,1,0,0,0,0,3,0,0,0,0,0,0,2,0,1,1,0,3,0,0,0,0,0,1,1,3.325581395,21.5,1.11627907,6.976744186,0,6.976744186,2.325581395,16.27906977
deception,9,0,0,0,0,698,190,0,0,12,12,0,0,12,0,12,12,6,19,8,2,23,2,0,17,13,0,0,0,1,30,6,0,0,0,0,10,6,5,0,0,0,0,4,0,4,19,3,5,0,0,1,2,0,1,0,228,15,0,19,23,10.504,10.071,10.8,69.498,8.037,8.578,7.864,5,1,0,0,0,0,6,1,0,0,0,1,2,2,2,1,1,0,5,0,0,0,0,0,1,1,3.673684211,21.11111111,1.2,3.157894737,1.052631579,2.631578947,0.526315789,12.10526316
deception,11,0,0,0,0,608,170,0,2,0,2,0,0,2,2,0,2,2,15,5,2,15,1,1,14,9,3,0,0,1,25,3,0,0,0,0,7,2,9,0,0,2,0,7,0,5,20,5,4,1,0,0,2,0,1,0,205,20,0,15,19,10.832,10.385,10.4,73.11,6.314,7.069,5.002,3,1,1,0,0,0,5,0,0,0,0,0,0,2,1,1,1,0,4,0,0,0,0,0,1,1,3.576470588,15.45454545,1.205882353,2.941176471,0,2.352941176,0.588235294,11.17647059
deception,5,0,0,0,0,312,82,0,0,0,0,0,0,0,0,0,0,2,7,3,0,8,0,0,10,6,1,0,0,0,20,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,0,102,8,0,7,9,10.355,9.928,10,69.351,7.064,8.453,6.563,2,1,0,0,0,0,3,0,0,0,0,1,1,2,0,1,1,0,3,0,0,0,0,0,1,1,3.804878049,16.4,1.243902439,3.658536585,1.219512195,3.658536585,1.219512195,10.97560976
deception,10,0,0,0,0,1091,268,3,1,0,1,3,3,1,1,0,1,0,30,9,2,25,0,1,23,37,0,2,0,1,58,14,1,0,0,0,5,1,11,1,0,2,0,2,0,4,1,4,4,7,9,3,1,0,0,0,353,33,0,29,53,13.024,12.487,13.6,54.331,10.808,11.508,11.525,4,1,0,0,0,0,5,1,0,0,0,1,2,2,1,1,1,0,4,0,1,1,0,0,1,3,4.070895522,26.8,1.317164179,1.865671642,0.746268657,1.492537313,1.119402985,19.7761194
deception,11,0,0,0,0,824,206,2,4,0,4,1,1,4,4,0,4,0,21,9,1,26,0,1,21,17,0,0,0,2,34,13,0,0,0,2,2,3,12,0,0,0,0,6,0,8,0,2,3,3,9,0,0,0,0,1,265,24,0,21,28,11.567,11.09,11.2,60.621,8.688,11.417,8.952,3,1,1,0,0,0,5,2,0,0,0,0,2,2,1,1,1,0,4,1,0,0,0,0,2,3,4,18.72727273,1.286407767,2.427184466,0.970873786,1.941747573,1.45631068,13.59223301
deception,15,0,0,0,0,845,212,0,2,0,2,0,0,2,2,0,2,2,16,3,2,22,1,1,26,9,1,0,0,3,32,5,0,0,0,0,10,3,13,0,0,1,0,2,0,7,19,6,8,4,1,1,0,0,1,0,276,33,0,15,18,11.602,11.124,12,65.584,7.109,9.698,6.592,3,1,0,0,0,0,4,3,0,2,0,0,5,2,1,1,1,1,5,0,2,0,0,0,2,4,3.985849057,14.13333333,1.301886792,1.886792453,2.358490566,2.358490566,1.886792453,8.490566038
deception,8,0,0,0,0,733,173,2,1,0,1,1,1,1,1,0,1,0,16,9,2,17,1,0,15,21,0,0,0,1,29,12,0,0,0,0,1,1,11,0,0,0,0,2,0,4,0,3,3,5,9,2,1,0,0,1,254,36,0,16,23,15.248,14.619,16.8,43.713,11.789,12.176,11.053,2,1,0,0,1,1,4,2,0,1,0,0,3,1,1,1,1,0,3,1,0,0,0,0,1,2,4.23699422,21.625,1.468208092,2.312138728,1.734104046,1.734104046,1.156069364,13.29479769
deception,14,0,0,0,0,880,245,2,11,0,11,1,1,11,11,0,11,3,22,6,3,20,1,1,26,14,0,0,0,2,27,11,0,0,0,0,20,4,21,0,0,0,0,5,0,8,17,5,8,3,5,0,0,0,2,2,293,20,0,22,24,9.957,9.547,9.2,72.08,6.879,7.24,5.986,5,2,0,0,0,0,7,1,0,2,0,1,4,2,1,1,1,0,4,0,0,0,0,0,1,1,3.591836735,17.5,1.195918367,2.857142857,1.632653061,1.632653061,0.408163265,9.795918367
deception,12,0,0,0,0,934,259,2,1,5,6,3,3,6,1,5,6,6,23,10,1,23,1,2,26,15,1,0,0,3,40,8,0,0,0,0,13,6,22,1,0,1,0,5,0,14,17,3,2,6,1,0,0,0,3,0,309,24,0,25,31,10.355,9.928,9.6,73.594,6.655,7.093,5.842,5,2,0,0,0,0,7,1,0,0,0,0,1,2,1,1,1,0,4,4,1,1,0,0,1,7,3.606177606,21.58333333,1.193050193,2.702702703,0.386100386,1.544401544,2.702702703,11.96911197
deception,11,0,0,0,0,656,183,0,1,10,11,0,0,11,1,10,11,4,19,3,0,15,0,0,17,9,1,0,0,1,25,3,0,0,0,0,14,4,11,0,0,2,0,10,0,8,18,1,10,0,0,0,1,0,0,0,219,19,0,19,20,10.637,10.198,10,71.623,6.725,7.454,5.719,2,1,0,0,0,0,3,1,0,1,0,0,2,2,0,1,1,0,3,1,0,0,0,0,1,2,3.584699454,16.63636364,1.196721311,1.639344262,1.092896175,1.639344262,1.092896175,10.92896175
deception,15,0,0,0,0,997,266,2,4,11,15,0,0,15,4,11,15,10,24,9,2,14,2,1,23,14,0,0,0,2,35,7,0,0,1,0,16,12,10,0,0,2,0,16,0,12,22,3,15,3,2,1,0,0,3,0,340,28,0,24,31,11.208,10.746,11.2,63.176,8.458,9.184,7.42,2,1,0,0,0,0,3,1,0,0,0,0,1,3,1,2,1,0,6,0,1,0,0,0,1,2,3.748120301,17.73333333,1.278195489,1.127819549,0.37593985,2.255639098,0.751879699,11.65413534
deception,8,0,0,0,0,1059,259,0,2,12,14,0,0,14,2,12,14,4,17,11,0,24,0,0,24,29,2,1,0,5,40,11,0,0,0,0,16,4,15,0,0,2,0,6,0,13,18,4,3,2,1,0,0,0,3,0,350,27,0,18,28,12.516,12,13.6,56.104,11.222,9.97,11.627,3,2,0,0,0,0,5,0,0,0,0,0,0,2,1,1,1,0,4,1,1,1,0,0,2,5,4.088803089,32.375,1.351351351,1.930501931,0,1.544401544,1.930501931,10.81081081
deception,7,0,0,0,0,677,185,11,1,0,1,0,0,1,1,0,1,2,25,6,4,18,0,2,21,12,0,0,0,0,37,5,0,0,0,0,6,2,10,0,0,1,0,2,0,2,16,2,4,1,0,0,0,0,1,2,230,21,0,26,30,13.024,12.487,13.6,56.782,10.734,9.434,10.405,3,1,0,0,0,0,4,2,0,1,0,0,3,2,1,1,1,0,4,0,1,0,0,0,2,3,3.659459459,26.42857143,1.243243243,2.162162162,1.621621622,2.162162162,1.621621622,16.21621622
deception,7,0,0,1,0,680,187,1,1,0,1,4,4,1,1,0,1,2,11,8,1,21,2,1,13,10,3,0,0,1,28,3,0,0,0,0,8,3,16,1,0,2,0,7,0,9,13,0,9,5,3,0,0,0,2,1,225,12,0,11,16,10.126,9.708,11.2,72.216,8.404,7.04,8.134,2,1,0,0,1,1,4,1,0,1,0,0,2,2,2,1,1,0,5,2,1,1,0,0,1,5,3.636363636,26.71428571,1.203208556,2.139037433,1.069518717,2.673796791,2.673796791,8.556149733
deception,6,0,0,0,0,605,158,2,3,0,3,3,3,3,3,0,3,0,16,4,2,16,0,0,17,11,1,1,0,2,29,4,0,0,0,0,8,0,11,0,0,1,0,3,0,5,0,2,2,5,10,0,0,0,1,0,199,20,0,19,21,12.162,11.66,12,64.196,8.466,9.793,8.21,2,1,0,0,0,0,3,1,0,0,0,0,1,0,2,1,1,0,3,1,0,0,0,0,1,2,3.829113924,26.33333333,1.259493671,1.898734177,0.632911392,1.898734177,1.265822785,13.29113924
deception,8,0,0,0,0,813,214,0,4,0,4,1,1,4,4,0,4,4,18,8,1,21,0,0,21,9,0,0,0,3,36,4,0,0,0,1,13,4,16,1,0,1,0,7,0,12,15,2,8,1,1,1,0,0,1,0,268,22,0,18,26,12.061,11.563,12.4,63.415,9.521,9.084,9.546,3,1,0,0,0,0,4,2,0,1,0,0,3,3,0,2,1,1,6,0,0,1,0,0,1,2,3.799065421,26.75,1.252336449,1.869158879,1.401869159,2.803738318,0.934579439,12.14953271
deception,4,0,0,0,0,321,94,1,0,0,0,0,0,0,0,0,0,0,5,2,1,15,0,1,8,5,1,0,0,2,12,2,0,0,1,0,5,0,10,0,0,1,0,2,0,4,9,2,0,2,0,0,0,0,0,1,106,4,0,5,6,8.842,8.477,10,78.763,7.49,5.708,7.069,2,1,0,0,0,0,3,1,0,0,0,0,1,1,1,1,1,0,3,0,1,0,0,0,3,3,3.414893617,23.5,1.127659574,3.191489362,1.063829787,3.191489362,3.191489362,6.382978723
deception,8,0,0,0,0,682,186,0,2,0,2,2,2,2,2,0,2,5,12,4,1,20,1,1,20,10,1,1,0,1,33,1,0,0,0,0,12,5,15,0,0,1,0,6,0,6,11,1,7,5,1,0,0,0,2,0,239,21,0,12,19,12.385,11.874,12.8,62.738,9.601,7.694,8.407,3,2,0,0,0,0,5,1,0,0,0,0,1,2,1,1,1,0,4,0,0,0,0,0,1,1,3.666666667,23.25,1.284946237,2.688172043,0.537634409,2.150537634,0.537634409,10.21505376
deception,13,0,0,0,0,945,258,6,4,0,4,0,0,4,4,0,4,4,21,11,2,19,1,0,27,13,2,0,0,4,41,4,0,0,0,0,16,4,20,0,0,2,0,7,0,11,22,2,10,2,2,0,1,0,1,2,317,25,0,21,30,10.504,10.071,10,71.954,6.933,7.048,5.907,3,2,0,0,0,0,5,2,0,1,0,0,3,2,0,0,0,0,2,1,1,1,0,0,1,4,3.662790698,19.84615385,1.228682171,1.937984496,1.162790698,0.775193798,1.550387597,11.62790698
deception,4,0,0,0,0,306,80,0,1,0,1,0,0,1,1,0,1,1,7,3,0,10,1,1,11,4,1,0,0,1,17,0,0,0,0,0,3,1,3,0,0,1,0,1,0,2,6,1,0,0,2,0,0,0,0,0,102,10,0,7,9,12.162,11.66,12.4,62.68,8.74,9.705,8.265,3,2,0,0,0,0,5,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,3.825,20,1.275,6.25,1.25,2.5,0,11.25
deception,6,0,0,0,0,623,168,3,0,0,0,3,3,0,0,0,0,0,18,4,5,25,1,0,16,15,0,2,0,1,29,5,0,0,0,0,3,1,9,0,1,0,0,4,0,4,1,1,0,4,8,5,0,0,0,1,211,19,0,18,23,13.295,12.747,14.8,59.872,10.953,8.333,10.835,2,1,0,0,0,0,3,1,0,0,0,0,1,2,1,1,1,0,4,4,0,1,0,0,1,6,3.708333333,28,1.255952381,1.785714286,0.595238095,2.380952381,3.571428571,13.69047619
deception,15,1,0,0,0,1029,296,7,1,15,16,1,1,16,1,15,16,8,26,7,3,31,0,1,27,20,0,0,0,4,46,2,1,0,1,0,13,8,26,0,0,1,0,11,0,15,23,3,4,2,1,0,1,0,3,0,341,20,0,26,35,9.516,9.124,9.2,75.581,6.599,7.443,5.769,3,2,0,0,0,0,5,1,0,0,0,0,1,3,1,1,1,0,5,0,3,1,0,0,1,5,3.476351351,19.73333333,1.152027027,1.689189189,0.337837838,1.689189189,1.689189189,11.82432432
deception,9,0,0,0,0,752,214,5,5,6,11,2,2,11,5,6,11,5,22,6,3,19,0,0,23,14,1,1,0,2,30,5,0,0,0,0,16,5,14,0,0,2,0,5,0,7,12,3,3,4,5,2,0,0,1,2,250,15,0,22,27,10.126,9.708,10.4,71.065,7.819,7.807,7.247,4,2,0,0,0,0,6,0,0,0,0,0,0,2,1,1,1,0,4,1,1,0,0,0,1,3,3.514018692,23.77777778,1.168224299,2.803738318,0,1.869158879,1.401869159,12.61682243
deception,4,0,0,0,0,314,85,0,1,0,1,0,0,1,1,0,1,1,9,3,0,8,0,0,7,7,0,0,0,2,10,3,0,0,0,0,7,0,8,0,0,1,0,2,0,2,7,2,3,0,0,0,0,0,0,0,103,7,0,9,10,9.889,9.481,9.2,71.194,6.907,7.887,6.311,1,2,0,0,0,0,3,2,0,1,0,0,3,1,0,1,1,0,2,0,1,0,0,0,1,2,3.694117647,21.25,1.211764706,3.529411765,3.529411765,2.352941176,2.352941176,11.76470588
deception,8,0,0,0,0,507,145,4,1,0,1,1,1,1,1,0,1,0,16,4,3,9,1,3,15,14,0,0,0,2,16,3,0,0,0,0,7,0,12,0,0,0,0,2,0,5,12,0,5,4,0,1,1,0,1,1,166,15,0,23,25,10.952,10.5,10.8,69.182,7.15,8.395,6.642,2,1,0,0,0,0,3,1,0,1,0,0,2,2,2,1,1,0,5,0,0,0,0,0,2,2,3.496551724,18.125,1.144827586,2.068965517,1.379310345,3.448275862,1.379310345,17.24137931
deception,9,0,0,0,0,862,210,3,0,8,8,0,0,8,0,8,8,7,15,5,2,25,0,1,20,9,0,0,0,2,39,6,0,0,0,0,13,7,9,1,0,1,0,12,0,10,11,4,4,4,0,0,0,0,1,0,290,28,0,15,21,13.205,12.661,14,53.955,10.868,10.497,10.731,3,1,0,0,0,0,4,0,0,0,0,0,0,3,0,2,1,0,5,0,1,0,0,0,1,2,4.104761905,23.33333333,1.380952381,1.904761905,0,2.380952381,0.952380952,10
deception,4,0,0,0,0,396,110,3,1,0,1,1,1,1,1,0,1,3,11,3,2,8,0,0,12,6,0,0,0,1,22,3,0,0,0,0,5,5,6,0,0,1,0,2,0,4,9,1,3,0,0,0,0,0,1,2,130,9,0,14,18,11.698,11.216,12.8,64.978,9.972,8.28,10.25,2,1,0,0,0,0,3,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,3.6,27.5,1.181818182,2.727272727,0.909090909,1.818181818,0,16.36363636
deception,4,0,0,0,0,268,78,2,0,3,3,0,0,3,0,3,3,1,6,3,2,9,1,0,7,3,0,0,0,1,17,2,0,0,0,0,4,1,4,0,0,0,0,1,0,1,6,1,2,0,0,0,2,0,1,2,91,9,0,6,8,11.698,11.216,12,76.365,6.831,6.414,5.633,2,1,0,0,0,0,3,0,0,0,0,0,0,1,1,1,1,0,3,2,1,0,0,0,1,4,3.435897436,19.5,1.166666667,3.846153846,0,3.846153846,5.128205128,10.25641026
deception,8,0,0,0,0,817,196,0,2,5,7,4,4,7,2,5,7,2,15,8,2,15,0,0,17,11,0,0,0,3,32,13,0,0,0,1,11,4,20,0,0,0,0,3,0,8,12,1,4,5,1,0,0,0,2,0,266,25,1,15,26,13.228,12.682,14,51.57,11.283,11.844,11.975,3,1,0,0,0,0,4,1,0,0,0,1,2,2,2,1,1,1,6,0,1,0,0,0,2,3,4.168367347,24.5,1.357142857,2.040816327,1.020408163,3.06122449,1.530612245,13.26530612
deception,11,0,0,0,0,1289,333,0,10,0,10,0,0,10,10,0,10,4,34,18,1,28,1,1,35,27,1,3,0,6,47,12,0,0,0,0,19,8,19,1,1,0,0,3,0,11,21,2,7,4,8,2,1,0,1,0,424,38,0,31,53,13.747,13.18,15.2,52.89,12.206,10.315,12.98,3,4,0,0,0,0,7,2,0,3,0,1,6,2,1,1,1,0,4,0,0,0,0,0,2,2,3.870870871,30.27272727,1.273273273,2.102102102,1.801801802,1.201201201,0.600600601,15.91591592
deception,9,0,0,0,0,498,133,1,1,2,3,0,0,3,1,2,3,1,11,7,1,11,0,0,11,11,0,0,0,1,17,3,0,0,0,0,3,1,14,0,0,1,0,3,0,6,12,2,4,0,2,0,3,0,0,1,160,8,0,11,14,8.515,8.164,7.6,74.304,6.015,8.158,5.605,2,2,0,0,1,1,5,2,0,2,0,0,4,2,0,1,1,0,3,0,0,0,0,0,2,2,3.744360902,14.77777778,1.203007519,3.759398496,3.007518797,2.255639098,1.503759398,10.52631579
deception,6,0,0,0,0,637,164,3,3,7,10,0,0,10,3,7,10,1,13,6,3,15,0,0,19,6,0,2,0,2,22,7,0,0,0,0,13,3,10,0,0,0,0,4,0,7,11,3,3,4,2,1,0,0,2,2,209,18,0,13,15,12.29,11.783,12.8,63.869,9.497,9.075,9.619,2,2,0,0,0,0,4,1,0,1,0,0,2,2,1,1,1,0,4,1,0,1,0,0,2,4,3.884146341,27.33333333,1.274390244,2.43902439,1.219512195,2.43902439,2.43902439,9.146341463
deception,8,1,0,0,0,450,110,3,3,2,5,0,0,5,3,2,5,2,12,4,1,11,3,0,11,10,0,0,0,0,23,5,0,0,0,0,2,5,2,0,0,0,0,1,0,0,2,0,4,3,3,0,0,0,0,0,150,18,0,12,21,11.698,11.216,12.4,54.416,8.464,11.65,7.745,2,1,0,0,0,0,3,1,0,0,0,0,1,2,1,1,1,1,5,0,1,0,0,0,2,3,4.090909091,13.75,1.363636364,2.727272727,0.909090909,4.545454545,2.727272727,19.09090909
deception,18,0,0,0,0,1523,391,1,3,10,13,0,0,13,3,10,13,5,39,12,2,42,2,2,36,19,3,0,0,3,58,20,1,0,1,0,18,7,23,0,0,4,0,9,0,9,38,7,6,2,3,5,1,0,1,0,483,36,0,47,60,10.794,10.348,10.4,66.587,8.083,10.301,8.517,5,1,0,0,1,1,7,2,0,2,0,0,4,3,1,2,1,0,6,1,0,0,0,0,1,2,3.895140665,21.72222222,1.235294118,1.79028133,1.023017903,1.534526854,0.511508951,15.34526854
deception,12,0,0,0,0,1607,429,4,6,15,21,0,0,21,6,15,21,8,26,22,4,51,1,1,44,18,2,1,0,5,74,9,0,0,0,0,20,10,30,0,0,3,0,18,0,20,32,1,12,3,3,4,1,0,1,3,535,37,0,25,38,12.767,12.24,15.6,60.331,12.297,7.47,12.978,3,1,0,0,0,0,4,1,0,0,0,0,1,2,1,1,1,0,4,1,0,1,0,0,1,3,3.745920746,35.75,1.247086247,0.932400932,0.233100233,0.932400932,0.699300699,8.857808858
